pred,id
0.478882,25095
0.668524,25096
0.496394,25097
0.593349,25098
0.473033,25099
0.67347,25100
0.339151,25101
0.328269,25102
0.929969,25103
0.573654,25104
0.694495,25105
0.964047,25106
0.451073,25107
0.539902,25108
0.289982,25109
0.968996,25110
0.536248,25111
0.557123,25112
0.715296,25113
0.560282,25114
0.53259,25115
0.368684,25116
0.048905,25117
0.828249,25118
0.53382,25119
0.743282,25120
0.641399,25121
0.48425,25122
0.984908,25123
0.676867,25124
0.792142,25125
0.459129,25126
0.521209,25127
0.826254,25128
0.707657,25129
0.083414,25130
0.469934,25131
0.225891,25132
0.682353,25133
0.663074,25134
0.355068,25135
0.537645,25136
0.316753,25137
0.428179,25138
0.396865,25139
0.699751,25140
0.934684,25141
0.413475,25142
0.764828,25143
0.777676,25144
0.679846,25145
0.783622,25146
0.895942,25147
0.929572,25148
0.673363,25149
0.434188,25150
0.517597,25151
0.778145,25152
0.543647,25153
0.469951,25154
0.593736,25155
0.554691,25156
0.749467,25157
0.420671,25158
0.556235,25159
0.645909,25160
0.389931,25161
0.722057,25162
0.826984,25163
0.793991,25164
0.944563,25165
0.712508,25166
0.675281,25167
0.524429,25168
0.955956,25169
0.304679,25170
0.861475,25171
0.707881,25172
0.509568,25173
0.603742,25174
0.713845,25175
0.01142,25176
0.61941,25177
0.559029,25178
0.509295,25179
0.949795,25180
0.50021,25181
0.937295,25182
0.681203,25183
0.871587,25184
0.44344,25185
0.436834,25186
0.398848,25187
0.326684,25188
0.760374,25189
0.347384,25190
0.850491,25191
0.64104,25192
0.465852,25193
0.225039,25194
0.563534,25195
0.759295,25196
0.445816,25197
0.951294,25198
0.590109,25199
0.353498,25200
0.447481,25201
0.6159,25202
0.782167,25203
0.811388,25204
0.723114,25205
0.398525,25206
0.325976,25207
0.954119,25208
0.476067,25209
0.459857,25210
0.62388,25211
0.646521,25212
0.628101,25213
0.586416,25214
0.540118,25215
0.491028,25216
0.33713,25217
0.760025,25218
0.370335,25219
0.773918,25220
0.785304,25221
0.526411,25222
0.773549,25223
0.728116,25224
0.540884,25225
0.657659,25226
0.514479,25227
0.678603,25228
0.750741,25229
0.33293,25230
0.511489,25231
0.654088,25232
0.787805,25233
0.888558,25234
0.388809,25235
0.86691,25236
0.561936,25237
0.61303,25238
0.511648,25239
0.539058,25240
0.352973,25241
0.477111,25242
0.688778,25243
0.699994,25244
0.652528,25245
0.344808,25246
0.516675,25247
0.88588,25248
0.431849,25249
0.485711,25250
0.421632,25251
0.456211,25252
0.630383,25253
0.555204,25254
0.99687,25255
0.433576,25256
0.517387,25257
0.56455,25258
0.873086,25259
0.741048,25260
0.572109,25261
0.643571,25262
0.83706,25263
0.47981,25264
0.722343,25265
0.614589,25266
0.285487,25267
0.828201,25268
0.536789,25269
0.446162,25270
0.635228,25271
0.272029,25272
0.081765,25273
0.350497,25274
0.777373,25275
0.750611,25276
0.580273,25277
0.494638,25278
0.67486,25279
0.305673,25280
0.95636,25281
0.574331,25282
0.630904,25283
0.733891,25284
0.480816,25285
0.52753,25286
0.709343,25287
0.58531,25288
0.4314,25289
0.670753,25290
0.60896,25291
0.514074,25292
0.766185,25293
0.737793,25294
0.757374,25295
0.677011,25296
0.906163,25297
0.498264,25298
0.408084,25299
0.626911,25300
0.767342,25301
0.389771,25302
0.545809,25303
0.718937,25304
0.398704,25305
0.501595,25306
0.868489,25307
0.528961,25308
0.258004,25309
0.55657,25310
0.518617,25311
0.432282,25312
0.659504,25313
0.425014,25314
0.705464,25315
0.605388,25316
0.552367,25317
0.967657,25318
0.495273,25319
0.615634,25320
0.330732,25321
0.774187,25322
0.66127,25323
0.510561,25324
0.839699,25325
0.781205,25326
0.743098,25327
0.566067,25328
0.832546,25329
0.618582,25330
0.597004,25331
0.941887,25332
0.716224,25333
0.481853,25334
0.581072,25335
0.825336,25336
0.985588,25337
0.757237,25338
0.931163,25339
0.934752,25340
0.696262,25341
0.684281,25342
0.956926,25343
0.618972,25344
0.595246,25345
0.306887,25346
0.723299,25347
0.014437,25348
0.609781,25349
0.542729,25350
0.329315,25351
0.531477,25352
0.79636,25353
0.706042,25354
0.969295,25355
0.806459,25356
0.305652,25357
0.494582,25358
0.54845,25359
0.296924,25360
0.740253,25361
0.48189,25362
0.676709,25363
0.826651,25364
0.37462,25365
0.986373,25366
0.851056,25367
0.617849,25368
0.707599,25369
0.519271,25370
0.781973,25371
0.57777,25372
0.552798,25373
0.902356,25374
0.849793,25375
0.550208,25376
0.485862,25377
0.841811,25378
0.442841,25379
0.789814,25380
0.269295,25381
0.750877,25382
0.445392,25383
0.796604,25384
0.549143,25385
0.714531,25386
0.603991,25387
0.886381,25388
0.870244,25389
0.302125,25390
0.667499,25391
0.70224,25392
0.452235,25393
0.034247,25394
0.962815,25395
0.528961,25396
0.640093,25397
0.587629,25398
0.495869,25399
0.52128,25400
0.532973,25401
0.94496,25402
0.991943,25403
0.230877,25404
0.516748,25405
0.777696,25406
0.484354,25407
0.662289,25408
0.679056,25409
0.519043,25410
0.965933,25411
0.487653,25412
0.729241,25413
0.664235,25414
0.057196,25415
0.710815,25416
0.6626,25417
0.127042,25418
0.543799,25419
0.867204,25420
0.608824,25421
0.549447,25422
0.524544,25423
0.27607,25424
0.587762,25425
0.391589,25426
0.564567,25427
0.57603,25428
0.614367,25429
0.789528,25430
0.538354,25431
0.794909,25432
0.577619,25433
0.599062,25434
0.01105,25435
0.541668,25436
0.840428,25437
0.671278,25438
0.949939,25439
0.597456,25440
0.938254,25441
0.338774,25442
0.938947,25443
0.700865,25444
0.279982,25445
0.639369,25446
0.330859,25447
0.898074,25448
0.181524,25449
0.950222,25450
0.515143,25451
0.851849,25452
0.978068,25453
0.4009,25454
0.83335,25455
0.58603,25456
0.897768,25457
0.685937,25458
0.380002,25459
0.02312,25460
0.595792,25461
0.762462,25462
0.291035,25463
0.680152,25464
0.585876,25465
0.451922,25466
0.675334,25467
0.415144,25468
0.796618,25469
0.957124,25470
0.665207,25471
0.346227,25472
0.512224,25473
0.370572,25474
0.606395,25475
0.348821,25476
0.627148,25477
0.446052,25478
0.753815,25479
0.595037,25480
0.472816,25481
0.628849,25482
0.773985,25483
0.512303,25484
0.663126,25485
0.901453,25486
0.923978,25487
0.797623,25488
0.611644,25489
0.95685,25490
0.757893,25491
0.64319,25492
0.508539,25493
0.543309,25494
0.969835,25495
0.518471,25496
0.799337,25497
0.710852,25498
0.507503,25499
0.816591,25500
0.592324,25501
0.552514,25502
0.835077,25503
0.576181,25504
0.444416,25505
0.857024,25506
0.697578,25507
0.897961,25508
0.042229,25509
0.332642,25510
0.40914,25511
0.301237,25512
0.837529,25513
0.512962,25514
0.577054,25515
0.347298,25516
0.966032,25517
0.467828,25518
0.994026,25519
0.508111,25520
0.646895,25521
0.575297,25522
0.48679,25523
0.395439,25524
0.528841,25525
0.306879,25526
0.55801,25527
0.437481,25528
0.79134,25529
0.469612,25530
0.864005,25531
0.763353,25532
0.477256,25533
0.601991,25534
0.606285,25535
0.076497,25536
0.582698,25537
0.37793,25538
0.884044,25539
0.720839,25540
0.563578,25541
0.524773,25542
0.518382,25543
0.312593,25544
0.436568,25545
0.850918,25546
0.544519,25547
0.644912,25548
0.703689,25549
0.43977,25550
0.641669,25551
0.423408,25552
0.738912,25553
0.620214,25554
0.986685,25555
0.544182,25556
0.895654,25557
0.470959,25558
0.902016,25559
0.445975,25560
0.492064,25561
0.976309,25562
0.581221,25563
0.551998,25564
0.096007,25565
0.978749,25566
0.641308,25567
0.152711,25568
0.43145,25569
0.507931,25570
0.924271,25571
0.04953,25572
0.616596,25573
0.684814,25574
0.973554,25575
0.524066,25576
0.604472,25577
0.879907,25578
0.756068,25579
0.390754,25580
0.744621,25581
0.576796,25582
0.36911,25583
0.426084,25584
0.623427,25585
0.841054,25586
0.775992,25587
0.688867,25588
0.701205,25589
0.312532,25590
0.599017,25591
0.571848,25592
0.475654,25593
0.576301,25594
0.009886,25595
0.592852,25596
0.431442,25597
0.549953,25598
0.285402,25599
0.648948,25600
0.943543,25601
0.619108,25602
0.327607,25603
0.535942,25604
0.752051,25605
0.218473,25606
0.505013,25607
0.38295,25608
0.527203,25609
0.390434,25610
0.588486,25611
0.801178,25612
0.260207,25613
0.74015,25614
0.734757,25615
0.696905,25616
0.741442,25617
0.561813,25618
0.796984,25619
0.0,25620
0.709809,25621
0.090608,25622
0.391109,25623
0.71917,25624
0.318242,25625
0.79988,25626
0.663927,25627
0.530081,25628
0.379083,25629
0.283948,25630
0.478541,25631
0.610523,25632
0.879955,25633
0.992026,25634
0.480894,25635
0.883623,25636
0.519805,25637
0.424816,25638
0.709482,25639
0.939666,25640
0.481322,25641
0.533767,25642
0.719937,25643
0.668943,25644
0.545537,25645
0.720397,25646
0.466025,25647
0.66727,25648
0.753738,25649
0.367753,25650
0.315527,25651
0.602753,25652
0.866834,25653
0.571073,25654
0.897425,25655
0.846861,25656
0.687649,25657
0.441099,25658
0.850194,25659
0.332526,25660
0.524641,25661
0.6279,25662
0.797427,25663
0.947158,25664
0.796148,25665
0.594025,25666
0.655893,25667
0.7791,25668
0.607072,25669
0.683176,25670
0.719193,25671
0.742463,25672
0.557366,25673
0.474577,25674
0.47942,25675
0.97269,25676
0.979945,25677
0.759218,25678
0.448672,25679
0.769829,25680
0.767424,25681
0.012788,25682
0.399488,25683
0.317238,25684
0.466365,25685
0.430439,25686
0.704468,25687
0.696956,25688
0.782845,25689
0.387524,25690
0.526007,25691
0.701603,25692
0.808084,25693
0.508158,25694
0.462554,25695
0.54173,25696
0.984394,25697
0.641957,25698
0.804965,25699
0.921072,25700
0.210962,25701
0.974871,25702
0.44946,25703
0.886526,25704
0.57589,25705
0.834405,25706
0.47236,25707
0.786295,25708
0.653503,25709
0.758061,25710
0.559953,25711
0.997264,25712
0.771947,25713
0.8602,25714
0.813215,25715
0.46171,25716
0.612094,25717
0.439521,25718
0.690776,25719
0.966711,25720
0.563325,25721
0.791331,25722
0.883192,25723
0.342442,25724
0.568114,25725
0.424343,25726
0.467525,25727
0.769313,25728
0.116919,25729
0.089972,25730
0.67893,25731
0.55626,25732
0.942685,25733
0.406598,25734
0.711511,25735
0.764211,25736
0.237832,25737
0.692197,25738
0.836001,25739
0.945418,25740
0.155054,25741
0.449252,25742
0.509186,25743
0.798574,25744
0.348944,25745
0.941491,25746
0.34522,25747
0.371541,25748
0.616699,25749
0.750839,25750
0.764159,25751
0.360055,25752
0.146864,25753
0.354177,25754
0.909629,25755
0.990159,25756
0.220051,25757
0.73532,25758
0.856055,25759
0.307022,25760
0.600463,25761
0.501138,25762
0.475467,25763
0.802774,25764
0.573568,25765
0.859012,25766
0.493092,25767
0.790164,25768
0.957038,25769
0.96193,25770
0.713549,25771
0.349327,25772
0.869764,25773
0.435669,25774
0.689028,25775
0.831622,25776
0.668612,25777
0.753351,25778
0.30699,25779
0.707384,25780
0.514074,25781
0.773785,25782
0.497402,25783
0.513905,25784
0.58792,25785
0.545555,25786
0.71657,25787
0.136691,25788
0.58151,25789
0.833464,25790
0.511854,25791
0.616715,25792
0.326221,25793
0.539817,25794
0.341917,25795
0.63266,25796
0.438354,25797
0.296616,25798
0.908383,25799
0.614126,25800
0.505168,25801
0.35155,25802
0.598258,25803
0.648523,25804
0.540597,25805
0.598595,25806
0.525431,25807
0.540026,25808
0.600902,25809
0.68005,25810
0.619372,25811
0.607505,25812
0.328712,25813
0.820109,25814
0.590523,25815
0.435727,25816
0.50514,25817
0.472953,25818
0.922834,25819
0.175026,25820
0.746969,25821
0.581772,25822
0.420706,25823
0.379368,25824
0.7221,25825
0.954789,25826
0.505509,25827
0.556103,25828
0.55685,25829
0.479971,25830
0.363274,25831
0.786354,25832
0.514168,25833
0.995861,25834
0.698263,25835
0.807784,25836
0.53456,25837
0.801863,25838
0.78797,25839
0.79879,25840
0.561793,25841
0.560487,25842
0.738998,25843
0.582175,25844
0.720517,25845
0.815269,25846
0.658735,25847
0.75563,25848
0.639209,25849
0.668441,25850
0.781025,25851
0.705861,25852
0.616373,25853
0.628074,25854
0.646515,25855
0.496734,25856
0.713391,25857
0.627417,25858
0.683686,25859
0.678983,25860
0.617799,25861
0.903266,25862
0.574071,25863
0.750388,25864
0.142951,25865
0.610588,25866
0.189684,25867
0.063725,25868
0.475621,25869
0.582023,25870
0.551203,25871
0.588446,25872
0.770651,25873
0.662704,25874
0.936308,25875
0.615592,25876
0.610457,25877
0.47022,25878
0.566037,25879
0.984702,25880
0.322188,25881
0.598766,25882
0.926376,25883
0.531991,25884
0.937324,25885
0.789792,25886
0.622342,25887
0.742059,25888
0.579579,25889
0.522219,25890
0.032664,25891
0.44812,25892
0.056448,25893
0.545283,25894
0.613102,25895
0.485164,25896
0.303643,25897
0.695543,25898
0.581124,25899
0.330264,25900
0.756706,25901
0.42531,25902
0.77944,25903
0.572731,25904
0.470667,25905
0.172309,25906
0.994641,25907
0.335999,25908
0.401203,25909
0.607455,25910
0.565322,25911
0.880837,25912
0.70573,25913
0.41014,25914
0.972128,25915
0.917994,25916
0.748675,25917
0.583261,25918
0.741697,25919
0.538671,25920
0.379351,25921
0.327447,25922
0.779666,25923
0.565444,25924
0.443461,25925
0.550073,25926
0.503636,25927
0.630993,25928
0.635778,25929
0.388396,25930
0.360109,25931
0.87514,25932
0.968534,25933
0.479134,25934
0.537696,25935
0.699614,25936
0.443702,25937
0.563143,25938
0.317271,25939
0.684508,25940
0.953649,25941
0.711605,25942
0.793436,25943
0.572951,25944
0.878897,25945
0.64923,25946
0.481007,25947
0.472928,25948
0.943884,25949
0.703307,25950
0.614874,25951
0.843004,25952
0.539823,25953
0.308061,25954
0.62156,25955
0.637622,25956
0.609836,25957
0.847793,25958
0.754112,25959
0.603303,25960
0.610773,25961
0.903684,25962
0.97931,25963
0.868729,25964
0.415307,25965
0.499745,25966
0.930214,25967
0.959038,25968
0.390457,25969
0.381435,25970
0.003858,25971
0.647865,25972
0.896856,25973
0.655341,25974
0.459881,25975
0.530255,25976
0.563782,25977
0.608931,25978
0.589027,25979
0.412323,25980
0.553755,25981
0.914102,25982
0.723179,25983
0.524189,25984
0.438286,25985
0.380846,25986
0.361028,25987
0.399379,25988
0.702717,25989
0.900599,25990
0.592869,25991
0.390167,25992
0.863079,25993
0.341177,25994
0.449127,25995
0.814867,25996
0.587603,25997
0.446809,25998
0.678213,25999
0.560703,26000
0.502564,26001
0.521991,26002
0.772951,26003
0.590707,26004
0.749271,26005
0.456333,26006
0.729688,26007
0.359623,26008
0.796362,26009
0.682425,26010
0.568761,26011
0.955465,26012
0.477104,26013
0.550486,26014
0.47356,26015
0.776905,26016
0.576165,26017
0.602599,26018
0.665818,26019
0.55821,26020
0.819791,26021
0.719568,26022
0.63597,26023
0.86034,26024
0.533289,26025
0.702326,26026
0.296475,26027
0.606078,26028
0.830948,26029
0.493246,26030
0.841539,26031
0.496548,26032
0.477907,26033
0.060752,26034
0.108078,26035
0.730653,26036
0.463531,26037
0.527239,26038
0.60414,26039
0.746289,26040
0.679297,26041
0.137443,26042
0.702135,26043
0.628503,26044
0.452871,26045
0.785736,26046
0.151074,26047
0.371798,26048
0.334654,26049
0.526422,26050
0.965094,26051
0.468506,26052
0.73177,26053
0.904088,26054
0.495236,26055
0.269108,26056
0.941391,26057
0.771862,26058
0.288639,26059
0.673613,26060
0.286778,26061
0.704354,26062
0.229652,26063
0.419368,26064
0.748989,26065
0.815656,26066
0.675415,26067
0.554291,26068
0.847161,26069
0.396038,26070
0.677664,26071
0.74857,26072
0.982209,26073
0.79037,26074
0.481877,26075
0.479716,26076
0.468493,26077
0.627017,26078
0.940389,26079
0.668982,26080
0.780478,26081
0.446953,26082
0.71148,26083
0.524103,26084
0.331395,26085
0.878093,26086
0.384574,26087
0.370515,26088
0.520947,26089
0.766929,26090
0.621709,26091
0.621977,26092
0.714447,26093
0.637402,26094
0.951466,26095
0.552311,26096
0.571283,26097
0.776667,26098
0.778019,26099
0.317324,26100
0.633827,26101
0.577235,26102
0.581299,26103
0.422519,26104
0.745622,26105
0.594266,26106
0.586556,26107
0.38937,26108
0.706078,26109
0.422954,26110
0.61011,26111
0.535575,26112
0.609716,26113
0.35231,26114
0.509728,26115
0.900649,26116
0.608563,26117
0.521998,26118
0.160618,26119
0.522889,26120
0.405499,26121
0.77172,26122
0.940741,26123
0.976358,26124
0.720827,26125
0.925462,26126
0.272262,26127
0.58568,26128
0.333777,26129
0.698173,26130
0.51095,26131
0.074291,26132
0.57177,26133
0.594635,26134
0.677095,26135
0.573864,26136
0.484345,26137
0.456273,26138
0.261138,26139
0.850593,26140
0.606882,26141
0.4334,26142
0.359632,26143
0.623895,26144
0.572636,26145
0.978167,26146
0.916046,26147
0.769501,26148
0.609261,26149
0.281093,26150
0.356167,26151
1.0,26152
0.860442,26153
0.402245,26154
0.448423,26155
0.551946,26156
0.584031,26157
0.550832,26158
0.530816,26159
0.31215,26160
0.56331,26161
0.925256,26162
0.789858,26163
0.976341,26164
0.724171,26165
0.488191,26166
0.835447,26167
0.560329,26168
0.53566,26169
0.593169,26170
0.38484,26171
0.253116,26172
0.764107,26173
0.715838,26174
0.653112,26175
0.689306,26176
0.696186,26177
0.58506,26178
0.464288,26179
0.553663,26180
0.585958,26181
0.60525,26182
0.647191,26183
0.615324,26184
0.697524,26185
0.468097,26186
0.648269,26187
0.767371,26188
0.732937,26189
0.616289,26190
0.789319,26191
0.699421,26192
0.760755,26193
0.796138,26194
0.704933,26195
0.545825,26196
0.489482,26197
0.94076,26198
0.533028,26199
0.539523,26200
0.771374,26201
0.345777,26202
0.563508,26203
0.938685,26204
0.40713,26205
0.588521,26206
0.328871,26207
0.454791,26208
0.481332,26209
0.498507,26210
0.840377,26211
0.590059,26212
0.508529,26213
0.690647,26214
0.733403,26215
0.739946,26216
0.454778,26217
0.739833,26218
0.51988,26219
0.564312,26220
0.76373,26221
0.869485,26222
0.663881,26223
0.685626,26224
0.788099,26225
0.524176,26226
0.791061,26227
0.537776,26228
0.593077,26229
0.193588,26230
0.699658,26231
0.96204,26232
0.290176,26233
0.686289,26234
0.849416,26235
0.672023,26236
0.874212,26237
0.927686,26238
0.842007,26239
0.512974,26240
0.658983,26241
0.60355,26242
0.755006,26243
0.49831,26244
0.384706,26245
0.957281,26246
0.314589,26247
0.733619,26248
0.593125,26249
0.78077,26250
0.34783,26251
0.328075,26252
0.546345,26253
0.617219,26254
0.190641,26255
0.625104,26256
0.98076,26257
0.954612,26258
0.856452,26259
0.826125,26260
0.603251,26261
0.503213,26262
0.441487,26263
0.324858,26264
0.338364,26265
0.365319,26266
0.336265,26267
0.575176,26268
0.890874,26269
0.734959,26270
0.452423,26271
0.465135,26272
0.434437,26273
0.538657,26274
0.580176,26275
0.679218,26276
0.597661,26277
0.689811,26278
0.554539,26279
0.827259,26280
0.625142,26281
0.54491,26282
0.37712,26283
0.382296,26284
0.821618,26285
0.261971,26286
0.758862,26287
0.319369,26288
0.561387,26289
0.932907,26290
0.619441,26291
0.361515,26292
0.478298,26293
0.795705,26294
0.420907,26295
0.419127,26296
0.499823,26297
0.481655,26298
0.369252,26299
0.393828,26300
0.392396,26301
0.761173,26302
0.685239,26303
0.630864,26304
0.690667,26305
0.736353,26306
0.953894,26307
0.552246,26308
0.508291,26309
0.511696,26310
0.906997,26311
0.86836,26312
0.567308,26313
0.793847,26314
0.829244,26315
0.449455,26316
0.47894,26317
0.357175,26318
0.859546,26319
0.557271,26320
0.567364,26321
0.454277,26322
0.625297,26323
0.581864,26324
0.948849,26325
0.448223,26326
0.757158,26327
0.354008,26328
1.0,26329
0.912117,26330
0.724582,26331
0.158831,26332
0.674208,26333
0.944449,26334
0.829356,26335
0.34109,26336
0.563443,26337
0.488656,26338
0.805154,26339
0.704124,26340
0.60762,26341
0.630013,26342
0.704803,26343
0.72332,26344
0.284298,26345
0.803891,26346
0.681292,26347
0.379148,26348
0.686819,26349
0.79491,26350
0.625094,26351
0.785029,26352
0.818082,26353
0.615672,26354
0.811076,26355
0.360698,26356
0.649589,26357
0.367956,26358
0.262232,26359
0.553656,26360
0.526703,26361
0.293853,26362
0.635097,26363
0.000762,26364
0.432493,26365
0.932341,26366
0.500026,26367
0.956735,26368
0.715265,26369
0.643901,26370
0.626981,26371
0.343901,26372
0.402151,26373
0.856966,26374
0.666368,26375
0.398395,26376
0.640661,26377
0.361063,26378
0.435555,26379
0.833168,26380
0.664183,26381
0.989027,26382
0.537713,26383
0.418791,26384
0.419552,26385
0.578697,26386
0.747822,26387
0.457409,26388
0.301679,26389
0.852882,26390
0.29296,26391
0.608137,26392
0.984178,26393
0.79797,26394
0.841998,26395
0.507481,26396
0.774678,26397
0.56336,26398
0.384168,26399
0.724356,26400
0.746199,26401
0.74741,26402
0.621231,26403
0.451442,26404
0.524035,26405
0.690876,26406
0.654534,26407
0.844355,26408
0.945666,26409
0.637084,26410
0.883697,26411
0.968787,26412
0.575665,26413
0.486777,26414
0.646311,26415
0.867122,26416
0.530404,26417
0.964738,26418
0.444109,26419
0.623488,26420
0.626581,26421
0.913663,26422
0.541008,26423
0.771916,26424
0.760063,26425
0.86571,26426
0.730984,26427
0.388548,26428
0.490907,26429
0.67453,26430
0.87159,26431
0.718475,26432
0.711409,26433
0.646765,26434
0.510862,26435
0.489236,26436
0.29262,26437
0.595947,26438
0.493915,26439
0.680173,26440
0.561845,26441
0.365792,26442
0.347889,26443
0.570596,26444
0.927802,26445
0.609851,26446
0.694494,26447
0.636763,26448
0.66191,26449
0.783176,26450
0.605183,26451
0.76818,26452
0.559156,26453
0.900617,26454
0.845952,26455
0.568484,26456
0.619366,26457
0.661313,26458
0.569751,26459
0.858153,26460
0.011171,26461
0.064316,26462
0.830138,26463
0.47989,26464
0.748543,26465
0.518759,26466
0.114926,26467
0.356435,26468
0.942138,26469
0.665083,26470
0.713789,26471
0.340409,26472
0.60463,26473
0.736295,26474
0.61277,26475
0.944226,26476
0.512355,26477
0.704298,26478
0.796962,26479
0.584842,26480
0.566268,26481
0.624777,26482
0.291913,26483
0.497575,26484
0.69601,26485
0.872863,26486
0.593642,26487
0.520229,26488
0.441249,26489
0.560465,26490
0.782002,26491
0.66136,26492
0.646714,26493
0.047945,26494
0.443178,26495
0.58748,26496
0.593022,26497
0.823941,26498
0.362085,26499
0.723308,26500
0.733091,26501
0.650008,26502
0.503625,26503
0.918153,26504
0.192975,26505
0.464822,26506
0.551673,26507
0.603651,26508
0.655067,26509
0.826992,26510
0.474191,26511
0.672544,26512
0.449083,26513
0.671995,26514
0.545948,26515
0.620899,26516
0.934903,26517
0.569358,26518
0.482634,26519
0.603803,26520
0.433792,26521
0.756524,26522
0.697805,26523
0.53358,26524
0.630464,26525
0.667301,26526
0.460792,26527
0.504949,26528
0.624066,26529
0.934249,26530
0.789716,26531
0.936364,26532
0.682438,26533
0.909164,26534
0.530851,26535
0.627406,26536
0.789013,26537
0.065931,26538
0.999426,26539
0.803368,26540
0.372831,26541
0.678483,26542
0.586243,26543
0.629752,26544
0.568937,26545
0.737422,26546
0.720477,26547
0.717982,26548
0.43829,26549
0.918241,26550
0.670324,26551
0.594009,26552
0.689551,26553
0.658881,26554
0.637349,26555
0.712071,26556
0.524408,26557
0.6522,26558
0.348738,26559
0.273066,26560
0.372326,26561
0.757713,26562
0.877657,26563
0.627554,26564
0.474424,26565
0.612036,26566
0.76054,26567
0.82511,26568
0.50617,26569
0.617694,26570
0.633546,26571
0.562579,26572
0.773876,26573
0.56669,26574
0.342696,26575
0.605678,26576
0.848712,26577
0.745224,26578
0.505469,26579
0.989201,26580
0.348679,26581
0.822263,26582
0.431731,26583
0.932267,26584
0.667802,26585
0.762054,26586
0.913815,26587
0.378852,26588
0.867211,26589
0.483498,26590
0.743546,26591
0.457998,26592
0.429849,26593
0.532279,26594
0.452976,26595
0.437798,26596
0.739315,26597
0.837533,26598
0.493373,26599
0.647481,26600
0.987033,26601
0.785608,26602
0.81771,26603
0.278373,26604
0.535711,26605
0.573087,26606
0.635317,26607
0.830617,26608
0.736293,26609
0.608474,26610
0.467014,26611
0.55903,26612
0.549621,26613
0.878342,26614
0.811867,26615
0.65663,26616
0.497921,26617
0.413734,26618
0.704956,26619
0.937921,26620
0.824418,26621
0.804788,26622
0.856017,26623
0.508794,26624
0.134958,26625
0.284551,26626
0.541343,26627
0.008237,26628
0.688684,26629
0.755965,26630
0.005235,26631
0.441141,26632
0.56316,26633
0.569177,26634
0.598054,26635
0.527389,26636
0.074513,26637
0.724383,26638
0.325681,26639
0.233186,26640
0.398892,26641
0.60674,26642
0.837801,26643
0.834003,26644
0.286069,26645
0.524551,26646
0.767012,26647
0.996523,26648
0.613987,26649
0.574841,26650
0.594714,26651
0.747562,26652
0.80499,26653
0.420956,26654
0.882815,26655
0.938964,26656
0.571082,26657
0.626194,26658
0.736958,26659
0.599914,26660
0.420905,26661
0.925242,26662
0.457199,26663
0.427162,26664
0.710555,26665
0.447325,26666
0.4439,26667
0.404691,26668
0.420958,26669
0.915473,26670
0.571313,26671
0.457877,26672
0.822662,26673
0.720494,26674
0.80972,26675
0.42606,26676
0.77939,26677
0.489446,26678
0.510368,26679
0.609239,26680
0.557178,26681
0.771908,26682
0.524232,26683
0.675085,26684
0.502014,26685
0.626774,26686
0.939522,26687
0.741079,26688
0.636623,26689
0.618387,26690
0.141257,26691
0.540932,26692
0.184466,26693
0.753682,26694
0.731086,26695
0.429848,26696
0.762014,26697
0.539765,26698
0.405788,26699
0.915429,26700
0.606673,26701
0.409544,26702
0.66734,26703
0.793437,26704
0.557005,26705
0.708048,26706
0.471622,26707
0.079642,26708
0.610087,26709
0.697655,26710
0.486426,26711
0.759738,26712
0.663615,26713
0.741048,26714
0.582834,26715
0.842981,26716
0.25964,26717
0.705189,26718
0.497553,26719
0.822019,26720
0.836403,26721
0.356438,26722
0.300206,26723
0.804334,26724
0.54021,26725
0.528392,26726
0.682631,26727
0.673406,26728
0.850315,26729
0.996873,26730
0.931167,26731
0.177159,26732
0.729062,26733
0.358378,26734
0.555666,26735
0.864421,26736
0.622001,26737
0.665555,26738
0.460751,26739
0.291901,26740
0.58014,26741
0.010827,26742
0.660428,26743
0.526434,26744
0.005912,26745
0.385443,26746
0.350028,26747
0.708978,26748
0.860909,26749
0.580254,26750
0.458761,26751
0.520549,26752
0.840984,26753
0.316193,26754
0.486207,26755
0.330274,26756
0.843153,26757
0.791347,26758
0.467958,26759
0.604576,26760
0.914887,26761
0.493459,26762
0.535395,26763
0.595754,26764
0.452807,26765
0.880178,26766
0.776858,26767
0.934328,26768
0.182776,26769
0.86605,26770
0.984195,26771
0.543053,26772
0.81779,26773
0.634254,26774
0.755516,26775
0.909857,26776
0.318592,26777
0.527079,26778
0.766645,26779
0.569844,26780
0.595422,26781
0.938505,26782
0.012449,26783
0.06498,26784
0.555054,26785
0.416297,26786
0.742463,26787
0.390387,26788
0.460349,26789
0.478667,26790
0.500596,26791
0.798255,26792
0.572955,26793
0.493861,26794
0.493333,26795
0.756786,26796
0.468405,26797
0.399656,26798
0.285457,26799
0.71293,26800
0.927596,26801
0.935492,26802
0.353809,26803
0.295195,26804
0.894686,26805
0.396876,26806
0.467669,26807
0.685764,26808
0.496266,26809
0.96423,26810
0.509922,26811
0.535898,26812
0.721701,26813
0.733594,26814
0.594479,26815
0.432335,26816
0.650982,26817
0.533884,26818
0.958342,26819
0.356683,26820
0.932226,26821
0.002504,26822
0.91195,26823
0.524867,26824
0.778465,26825
0.356839,26826
0.433995,26827
0.513095,26828
0.850409,26829
0.983287,26830
0.495105,26831
0.648248,26832
0.012956,26833
0.61764,26834
0.414861,26835
0.514958,26836
0.527203,26837
0.028327,26838
0.584994,26839
0.944149,26840
0.788342,26841
0.400962,26842
0.29208,26843
