id,pred
24131,0.453
24132,0.403
24133,0.39
24134,0.534
24135,0.472
24136,0.1
24137,0.355
24138,0.447
24139,0.876
24140,0.975
24141,0.495
24142,0.397
24143,0.97
24144,0.658
24145,0.859
24146,0.774
24147,0.553
24148,0.806
24149,1.0
24150,0.46
24151,0.547
24152,0.406
24153,0.9
24154,0.9
24155,0.612
24156,0.574
24157,0.686
24158,0.364
24159,0.832
24160,0.627
24161,0.99
24162,0.6
24163,0.609
24164,0.5
24165,0.373
24166,0.327
24167,0.707
24168,0.445
24169,0.639
24170,0.675
24171,0.75
24172,0.892
24173,0.748
24174,0.531
24175,0.396
24176,0.894
24177,0.9
24178,0.729
24179,0.21
24180,0.34
24181,0.861
24182,0.5
24183,0.643
24184,0.483
24185,0.537
24186,1.0
24187,0.863
24188,0.719
24189,0.507
24190,0.068
24191,0.598
24192,0.333
24193,0.636
24194,0.111
24195,0.594
24196,0.467
24197,0.412
24198,0.712
24199,0.577
24200,0.446
24201,0.552
24202,0.86
24203,0.74
24204,0.514
24205,0.563
24206,0.48
24207,0.748
24208,0.433
24209,0.37
24210,0.7
24211,1.0
24212,0.754
24213,0.256
24214,0.726
24215,0.877
24216,0.283
24217,0.38
24218,0.663
24219,0.588
24220,0.625
24221,0.66
24222,0.651
24223,0.676
24224,0.532
24225,0.851
24226,0.743
24227,0.288
24228,0.357
24229,0.9
24230,0.715
24231,0.556
24232,0.844
24233,0.725
24234,0.474
24235,0.71
24236,0.641
24237,0.504
24238,0.394
24239,0.549
24240,0.458
24241,0.634
24242,0.66
24243,0.905
24244,0.059
24245,0.341
24246,0.893
24247,0.717
24248,0.577
24249,0.75
24250,0.597
24251,0.935
24252,0.569
24253,0.268
24254,0.727
24255,0.608
24256,0.518
24257,0.459
24258,0.657
24259,0.295
24260,0.849
24261,0.767
24262,0.6
24263,0.808
24264,0.586
24265,0.6
24266,0.553
24267,0.263
24268,0.788
24269,0.5
24270,0.617
24271,0.4
24272,0.544
24273,0.752
24274,0.74
24275,0.65
24276,0.362
24277,0.794
24278,0.843
24279,0.659
24280,0.683
24281,0.752
24282,0.818
24283,0.648
24284,0.422
24285,0.6
24286,0.477
24287,0.838
24288,0.393
24289,0.549
24290,0.369
24291,0.7
24292,0.767
24293,0.655
24294,0.807
24295,0.613
24296,0.877
24297,0.464
24298,0.647
24299,0.648
24300,0.593
24301,0.571
24302,0.633
24303,0.646
24304,0.8
24305,0.862
24306,0.964
24307,0.5
24308,0.655
24309,0.324
24310,0.891
24311,0.583
24312,0.873
24313,0.471
24314,0.549
24315,0.647
24316,0.333
24317,0.882
24318,0.466
24319,0.135
24320,0.44
24321,0.405
24322,0.672
24323,0.676
24324,0.795
24325,0.8
24326,0.519
24327,0.593
24328,0.555
24329,0.755
24330,0.628
24331,0.836
24332,0.255
24333,0.353
24334,0.349
24335,0.632
24336,0.654
24337,0.492
24338,0.42
24339,0.44
24340,0.548
24341,0.874
24342,0.685
24343,0.588
24344,0.681
24345,0.564
24346,0.464
24347,0.439
24348,0.838
24349,0.819
24350,0.571
24351,0.364
24352,0.42
24353,0.65
24354,0.534
24355,0.42
24356,0.874
24357,0.903
24358,0.86
24359,0.2
24360,1.0
24361,0.454
24362,0.341
24363,0.527
24364,0.425
24365,0.488
24366,0.485
24367,0.616
24368,0.9
24369,0.7
24370,0.533
24371,0.877
24372,0.749
24373,0.589
24374,0.476
24375,0.0
24376,0.498
24377,0.63
24378,0.72
24379,0.6
24380,0.756
24381,0.705
24382,0.6
24383,0.504
24384,0.883
24385,0.844
24386,0.493
24387,0.443
24388,0.144
24389,0.403
24390,0.505
24391,0.548
24392,0.759
24393,0.435
24394,0.546
24395,0.934
24396,0.5
24397,0.75
24398,0.83
24399,0.802
24400,0.511
24401,0.446
24402,0.379
24403,0.675
24404,0.737
24405,0.613
24406,0.569
24407,0.48
24408,0.385
24409,0.9
24410,0.5
24411,0.948
24412,0.595
24413,0.38
24414,0.736
24415,0.854
24416,0.604
24417,0.567
24418,0.441
24419,0.425
24420,0.757
24421,0.537
24422,0.163
24423,0.414
24424,0.0
24425,0.678
24426,0.844
24427,0.785
24428,0.578
24429,0.222
24430,0.651
24431,0.99
24432,0.779
24433,1.0
24434,0.652
24435,0.425
24436,0.342
24437,0.822
24438,0.181
24439,0.712
24440,1.0
24441,0.54
24442,0.415
24443,0.504
24444,0.925
24445,0.792
24446,0.88
24447,0.741
24448,0.729
24449,0.935
24450,0.882
24451,0.74
24452,0.673
24453,0.871
24454,0.789
24455,0.855
24456,0.558
24457,0.538
24458,0.286
24459,0.5
24460,0.436
24461,0.417
24462,0.435
24463,0.75
24464,0.382
24465,0.457
24466,0.831
24467,0.722
24468,0.852
24469,0.913
24470,0.17
24471,0.659
24472,0.436
24473,0.464
24474,0.397
24475,0.785
24476,0.396
24477,0.449
24478,0.711
24479,0.38
24480,0.753
24481,0.739
24482,0.618
24483,0.69
24484,0.777
24485,0.85
24486,0.557
24487,0.35
24488,0.671
24489,0.6
24490,0.513
24491,0.552
24492,0.695
24493,0.541
24494,0.517
24495,0.652
24496,0.273
24497,1.0
24498,0.853
24499,0.456
24500,0.484
24501,0.565
24502,0.427
24503,0.858
24504,0.964
24505,0.722
24506,0.639
24507,0.914
24508,0.859
24509,0.419
24510,0.615
24511,0.282
24512,0.792
24513,0.649
24514,0.713
24515,0.511
24516,0.618
24517,0.9
24518,0.867
24519,0.697
24520,0.333
24521,0.71
24522,0.554
24523,0.835
24524,0.765
24525,0.581
24526,1.0
24527,0.93
24528,0.79
24529,0.577
24530,0.209
24531,0.0
24532,0.8
24533,0.527
24534,0.649
24535,0.624
24536,0.599
24537,0.272
24538,0.532
24539,0.9
24540,0.8
24541,0.593
24542,0.572
24543,0.481
24544,0.638
24545,0.925
24546,0.46
24547,0.773
24548,0.495
24549,0.866
24550,0.528
24551,0.498
24552,0.487
24553,0.968
24554,0.68
24555,1.0
24556,0.586
24557,0.512
24558,0.413
24559,0.859
24560,0.595
24561,0.754
24562,0.613
24563,0.7
24564,0.5
24565,0.693
24566,0.362
24567,0.823
24568,0.957
24569,0.675
24570,0.68
24571,0.257
24572,0.48
24573,0.618
24574,0.485
24575,0.628
24576,0.508
24577,0.7
24578,0.586
24579,0.957
24580,0.867
24581,0.247
24582,0.559
24583,0.52
24584,0.15
24585,0.7
24586,0.716
24587,0.653
24588,0.569
24589,0.78
24590,0.658
24591,0.318
24592,0.6
24593,0.582
24594,1.0
24595,0.769
24596,0.844
24597,0.724
24598,0.549
24599,0.0
24600,0.325
24601,0.5
24602,0.982
24603,0.289
24604,0.78
24605,0.863
24606,0.642
24607,0.737
24608,0.6
24609,0.9
24610,0.716
24611,0.7
24612,0.849
24613,0.656
24614,0.4
24615,0.936
24616,0.683
24617,0.318
24618,0.335
24619,0.804
24620,0.692
24621,0.496
24622,0.817
24623,0.804
24624,0.568
24625,0.793
24626,0.512
24627,0.473
24628,0.474
24629,0.264
24630,0.5
24631,0.713
24632,0.34
24633,0.138
24634,0.6
24635,0.233
24636,0.424
24637,0.502
24638,0.768
24639,0.87
24640,0.6
24641,0.626
24642,0.052
24643,0.523
24644,0.572
24645,0.611
24646,0.3
24647,0.358
24648,0.735
24649,0.757
24650,0.98
24651,0.836
24652,0.354
24653,0.197
24654,0.558
24655,0.189
24656,0.7
24657,0.536
24658,0.433
24659,0.568
24660,0.9
24661,0.678
24662,0.831
24663,0.527
24664,0.263
24665,0.673
24666,0.805
24667,0.8
24668,0.563
24669,0.336
24670,0.817
24671,0.447
24672,0.783
24673,0.601
24674,0.535
24675,0.6
24676,0.873
24677,0.652
24678,0.96
24679,0.57
24680,0.253
24681,0.361
24682,0.602
24683,0.938
24684,0.249
24685,0.7
24686,0.466
24687,0.4
24688,0.352
24689,0.549
24690,0.427
24691,0.635
24692,0.141
24693,0.5
24694,0.638
24695,0.729
24696,0.7
24697,0.398
24698,0.868
24699,0.728
24700,0.725
24701,0.744
24702,0.575
24703,0.77
24704,0.616
24705,0.438
24706,0.597
24707,0.546
24708,0.031
24709,0.749
24710,0.58
24711,0.649
24712,0.643
24713,0.405
24714,0.327
24715,0.48
24716,0.9
24717,0.778
24718,0.9
24719,0.391
24720,0.753
24721,0.355
24722,0.329
24723,0.555
24724,0.673
24725,0.506
24726,0.879
24727,0.665
24728,0.673
24729,0.727
24730,0.652
24731,0.598
24732,0.066
24733,0.543
24734,0.484
24735,0.351
24736,0.185
24737,0.84
24738,0.242
24739,0.673
24740,0.296
24741,0.481
24742,0.746
24743,0.739
24744,0.1
24745,0.619
24746,0.57
24747,0.72
24748,0.43
24749,0.531
24750,1.0
24751,0.655
24752,0.374
24753,0.493
24754,0.585
24755,0.683
24756,0.707
24757,0.9
24758,0.693
24759,0.765
24760,1.0
24761,0.633
24762,0.903
24763,0.487
24764,0.541
24765,0.675
24766,0.795
24767,0.534
24768,0.737
24769,0.709
24770,0.803
24771,0.687
24772,0.46
24773,0.636
24774,0.1
24775,0.697
24776,0.53
24777,0.935
24778,0.754
24779,0.478
24780,0.7
24781,0.5
24782,0.266
24783,0.716
24784,0.621
24785,0.511
24786,0.571
24787,1.0
24788,0.773
24789,0.314
24790,0.637
24791,0.514
24792,0.78
24793,0.535
24794,0.761
24795,0.77
24796,0.585
24797,0.437
24798,1.0
24799,0.787
24800,0.246
24801,0.448
24802,0.687
24803,0.809
24804,0.428
24805,0.825
24806,0.314
24807,0.666
24808,0.745
24809,0.847
24810,0.601
24811,0.2
24812,0.747
24813,0.5
24814,0.749
24815,0.791
24816,0.811
24817,0.326
24818,0.592
24819,0.69
24820,0.7
24821,0.391
24822,0.552
24823,0.959
24824,0.786
24825,1.0
24826,0.624
24827,0.6
24828,0.131
24829,0.021
24830,0.826
24831,0.61
24832,0.792
24833,0.664
24834,0.764
24835,0.361
24836,0.638
24837,0.809
24838,0.567
24839,0.65
24840,0.8
24841,0.552
24842,0.398
24843,0.674
24844,0.9
24845,0.82
24846,0.446
24847,0.915
24848,0.513
24849,0.871
24850,0.758
24851,0.57
24852,0.887
24853,0.446
24854,0.261
24855,0.317
24856,0.1
24857,0.272
24858,0.186
24859,0.442
24860,0.873
24861,0.419
24862,0.7
24863,0.7
24864,0.873
24865,0.507
24866,0.697
24867,0.92
24868,0.79
24869,0.186
24870,0.603
24871,0.8
24872,0.679
24873,0.784
24874,0.76
24875,0.762
24876,0.639
24877,0.597
24878,0.737
24879,0.553
24880,0.778
24881,0.839
24882,0.769
24883,1.0
24884,0.681
24885,0.4
24886,0.787
24887,0.721
24888,0.5
24889,0.228
24890,0.534
24891,0.881
24892,0.6
24893,0.449
24894,0.827
24895,0.646
24896,0.914
24897,0.772
24898,0.809
24899,0.4
24900,0.428
24901,0.416
24902,0.795
24903,0.886
24904,0.478
24905,0.89
24906,0.764
24907,0.813
24908,0.448
24909,0.861
24910,0.891
24911,0.7
24912,0.85
24913,1.0
24914,0.62
24915,0.346
24916,0.549
24917,0.548
24918,0.69
24919,0.322
24920,0.521
24921,0.409
24922,0.386
24923,1.0
24924,0.503
24925,0.671
24926,0.945
24927,0.685
24928,0.609
24929,0.626
24930,0.517
24931,0.343
24932,0.435
24933,0.648
24934,0.638
24935,0.568
24936,0.575
24937,0.554
24938,0.3
24939,0.85
24940,0.536
24941,0.578
24942,0.639
24943,0.8
24944,0.677
24945,0.695
24946,0.822
24947,0.524
24948,0.9
24949,0.653
24950,0.541
24951,0.805
24952,0.861
24953,0.294
24954,0.331
24955,0.477
24956,0.372
24957,0.831
24958,0.848
24959,0.384
24960,0.339
24961,0.91
24962,0.875
24963,0.422
24964,0.5
24965,0.538
24966,0.612
24967,0.7
24968,0.227
24969,0.194
24970,0.9
24971,0.933
24972,0.839
24973,0.332
24974,0.9
24975,0.5
24976,0.263
24977,0.462
24978,0.46
24979,0.268
24980,0.372
24981,0.866
24982,0.448
24983,0.879
24984,0.707
24985,0.782
24986,0.45
24987,0.953
24988,0.765
24989,0.258
24990,0.735
24991,0.51
24992,0.875
24993,1.0
24994,0.367
24995,1.0
24996,0.788
24997,1.0
24998,0.415
24999,0.384
25000,0.462
25001,0.438
25002,0.951
25003,0.861
25004,0.189
25005,0.416
25006,0.723
25007,0.6
25008,0.423
25009,0.4
25010,0.9
25011,0.376
25012,0.669
25013,0.54
25014,0.676
25015,0.514
25016,0.729
25017,0.668
25018,0.7
25019,0.343
25020,0.747
25021,0.3
25022,0.666
25023,0.37
25024,0.643
25025,0.632
25026,0.351
25027,0.431
25028,0.903
25029,0.795
25030,0.988
25031,0.331
25032,0.462
25033,0.4
25034,0.944
25035,0.563
25036,0.366
25037,0.916
25038,0.331
25039,0.556
25040,0.933
25041,0.552
25042,0.57
25043,0.787
25044,0.544
25045,0.293
25046,0.458
25047,0.807
25048,0.593
25049,0.727
25050,0.987
25051,0.505
25052,0.349
25053,0.218
25054,0.573
25055,0.5
25056,0.493
25057,0.699
25058,1.0
25059,0.91
25060,0.469
25061,0.661
25062,0.497
25063,0.65
25064,0.78
25065,0.451
25066,0.606
25067,0.65
25068,0.493
25069,0.837
25070,0.791
25071,0.879
25072,0.698
25073,0.713
25074,0.65
25075,0.777
25076,0.853
25077,0.747
25078,0.751
25079,0.375
25080,0.493
25081,0.732
25082,0.639
25083,0.871
25084,0.451
25085,0.474
25086,0.607
25087,0.7
25088,0.729
25089,0.347
25090,0.608
25091,0.498
25092,0.767
25093,0.496
25094,0.6
25095,0.514
25096,0.7
25097,0.641
25098,0.388
25099,0.382
25100,0.432
25101,0.458
25102,0.477
25103,0.918
25104,0.644
25105,0.741
25106,0.764
25107,0.672
25108,0.474
25109,0.9
25110,0.599
25111,0.634
25112,0.522
25113,0.762
25114,0.58
25115,0.9
25116,0.216
25117,0.416
25118,0.8
25119,0.661
25120,0.561
25121,0.844
25122,0.465
25123,0.825
25124,0.759
25125,0.74
25126,0.64
25127,0.515
25128,0.644
25129,0.652
25130,0.0
25131,0.7
25132,0.667
25133,0.418
25134,0.696
25135,0.669
25136,0.468
25137,0.814
25138,0.324
25139,0.4
25140,0.747
25141,0.87
25142,0.646
25143,0.9
25144,0.472
25145,0.643
25146,0.953
25147,0.639
25148,0.807
25149,0.5
25150,0.663
25151,0.538
25152,0.834
25153,0.66
25154,0.3
25155,0.573
25156,0.591
25157,0.5
25158,0.445
25159,0.537
25160,0.72
25161,0.792
25162,0.49
25163,0.544
25164,0.99
25165,0.957
25166,0.622
25167,0.62
25168,0.618
25169,0.362
25170,0.368
25171,0.582
25172,0.736
25173,0.694
25174,0.3
25175,0.733
25176,0.303
25177,0.686
25178,0.734
25179,0.562
25180,0.689
25181,0.629
25182,0.561
25183,0.755
25184,0.935
25185,0.646
25186,0.177
25187,0.418
25188,0.7
25189,0.861
25190,0.334
25191,0.7
25192,0.44
25193,0.502
25194,0.701
25195,0.891
25196,0.9
25197,0.241
25198,1.0
25199,0.728
25200,0.467
25201,0.417
25202,0.488
25203,0.795
25204,0.555
25205,0.539
25206,0.432
25207,0.684
25208,0.75
25209,0.557
25210,0.427
25211,0.662
25212,0.857
25213,0.483
25214,0.595
25215,0.224
25216,0.63
25217,0.742
25218,0.893
25219,0.561
25220,0.677
25221,0.752
25222,0.437
25223,0.597
25224,0.493
25225,0.669
25226,0.906
25227,0.1
25228,0.448
25229,0.613
25230,0.691
25231,0.849
25232,0.803
25233,0.417
25234,0.819
25235,0.697
25236,0.879
25237,0.696
25238,0.845
25239,0.667
25240,0.8
25241,0.488
25242,0.413
25243,0.303
25244,0.8
25245,0.396
25246,0.6
25247,0.648
25248,0.981
25249,0.653
25250,0.674
25251,0.47
25252,0.6
25253,0.505
25254,0.598
25255,0.856
25256,0.435
25257,0.129
25258,0.706
25259,0.8
25260,0.634
25261,0.5
25262,0.64
25263,0.305
25264,0.659
25265,0.82
25266,0.94
25267,0.417
25268,0.284
25269,0.65
25270,0.303
25271,0.495
25272,0.55
25273,0.282
25274,0.675
25275,0.613
25276,0.614
25277,0.566
25278,0.625
25279,0.767
25280,0.641
25281,0.841
25282,0.388
25283,0.711
25284,0.9
25285,0.509
25286,0.508
25287,0.605
25288,0.836
25289,0.553
25290,0.48
25291,0.712
25292,0.813
25293,0.779
25294,0.315
25295,0.5
25296,0.65
25297,0.95
25298,0.7
25299,0.397
25300,0.775
25301,0.843
25302,0.7
25303,0.738
25304,0.332
25305,0.509
25306,0.518
25307,0.9
25308,0.349
25309,0.696
25310,0.189
25311,0.379
25312,0.75
25313,0.9
25314,0.373
25315,0.876
25316,0.662
25317,0.469
25318,0.864
25319,0.468
25320,0.428
25321,0.818
25322,0.747
25323,0.511
25324,0.516
25325,0.813
25326,0.85
25327,0.749
25328,0.596
25329,0.945
25330,0.445
25331,0.284
25332,0.713
25333,0.77
25334,0.8
25335,0.592
25336,0.55
25337,0.96
25338,0.448
25339,0.569
25340,0.955
25341,0.953
25342,0.399
25343,0.983
25344,0.78
25345,0.687
25346,0.369
25347,0.446
25348,0.412
25349,0.696
25350,0.314
25351,0.374
25352,0.9
25353,0.8
25354,0.56
25355,0.8
25356,0.683
25357,0.252
25358,0.768
25359,0.558
25360,0.62
25361,0.75
25362,0.571
25363,0.341
25364,0.932
25365,0.621
25366,0.979
25367,0.77
25368,0.662
25369,0.65
25370,0.752
25371,0.934
25372,0.29
25373,0.829
25374,0.9
25375,0.2
25376,0.561
25377,0.867
25378,0.88
25379,0.339
25380,0.675
25381,0.336
25382,0.958
25383,0.6
25384,0.699
25385,0.702
25386,0.53
25387,0.646
25388,0.8
25389,0.856
25390,0.686
25391,0.52
25392,0.888
25393,0.653
25394,0.352
25395,0.89
25396,0.538
25397,0.674
25398,0.647
25399,0.2
25400,0.808
25401,0.259
25402,0.817
25403,0.837
25404,0.528
25405,0.808
25406,0.862
25407,0.659
25408,0.359
25409,0.659
25410,0.618
25411,0.979
25412,0.696
25413,0.654
25414,0.578
25415,0.316
25416,0.729
25417,0.405
25418,0.379
25419,0.784
25420,0.615
25421,0.745
25422,0.629
25423,0.763
25424,0.684
25425,0.5
25426,0.736
25427,0.621
25428,0.664
25429,0.785
25430,0.327
25431,0.854
25432,0.502
25433,0.643
25434,0.649
25435,0.477
25436,0.6
25437,1.0
25438,0.911
25439,0.503
25440,0.648
25441,0.931
25442,0.453
25443,0.74
25444,0.488
25445,0.62
25446,0.72
25447,0.239
25448,0.968
25449,0.584
25450,0.57
25451,0.22
25452,1.0
25453,0.838
25454,0.416
25455,0.755
25456,0.633
25457,0.916
25458,0.806
25459,0.683
25460,0.209
25461,0.553
25462,0.653
25463,0.684
25464,0.6
25465,0.601
25466,0.595
25467,0.483
25468,0.484
25469,0.772
25470,0.75
25471,0.552
25472,0.403
25473,0.545
25474,0.6
25475,0.801
25476,0.684
25477,0.972
25478,0.678
25479,0.923
25480,0.558
25481,0.362
25482,0.7
25483,0.782
25484,0.774
25485,0.666
25486,0.65
25487,0.693
25488,0.462
25489,0.646
25490,0.823
25491,0.7
25492,0.571
25493,0.591
25494,0.422
25495,0.97
25496,0.723
25497,0.876
25498,0.822
25499,0.54
25500,0.439
25501,0.149
25502,0.502
25503,0.357
25504,0.62
25505,0.584
25506,0.6
25507,0.717
25508,0.855
25509,0.434
25510,0.408
25511,0.216
25512,0.317
25513,0.9
25514,0.736
25515,0.851
25516,0.432
25517,0.324
25518,0.392
25519,0.9
25520,0.7
25521,0.382
25522,0.544
25523,0.508
25524,0.803
25525,0.731
25526,0.5
25527,0.256
25528,0.238
25529,0.634
25530,0.605
25531,1.0
25532,0.533
25533,0.4
25534,0.528
25535,0.876
25536,0.325
25537,0.63
25538,0.564
25539,0.812
25540,0.737
25541,0.644
25542,0.64
25543,0.615
25544,0.343
25545,0.627
25546,0.93
25547,0.535
25548,0.789
25549,0.514
25550,0.725
25551,0.735
25552,0.2
25553,0.748
25554,0.492
25555,0.654
25556,0.152
25557,0.5
25558,0.349
25559,0.56
25560,0.766
25561,0.536
25562,1.0
25563,0.858
25564,0.1
25565,0.518
25566,0.985
25567,0.62
25568,0.4
25569,0.24
25570,0.733
25571,0.85
25572,0.227
25573,0.676
25574,0.644
25575,0.802
25576,0.857
25577,0.663
25578,0.62
25579,0.627
25580,0.311
25581,0.551
25582,0.804
25583,0.416
25584,0.477
25585,0.5
25586,0.717
25587,0.764
25588,0.577
25589,0.535
25590,0.377
25591,0.513
25592,0.588
25593,0.393
25594,0.654
25595,0.254
25596,0.789
25597,0.373
25598,0.74
25599,0.686
25600,0.562
25601,0.83
25602,0.545
25603,0.371
25604,0.683
25605,0.973
25606,0.451
25607,0.628
25608,0.458
25609,0.409
25610,0.389
25611,0.68
25612,0.9
25613,0.515
25614,0.636
25615,1.0
25616,0.788
25617,0.722
25618,0.483
25619,0.4
25620,0.451
25621,0.331
25622,0.661
25623,0.8
25624,0.849
25625,0.653
25626,0.658
25627,0.657
25628,0.627
25629,0.459
25630,0.447
25631,0.335
25632,0.607
25633,0.597
25634,0.9
25635,0.646
25636,0.95
25637,0.096
25638,0.353
25639,0.623
25640,0.855
25641,0.771
25642,0.581
25643,0.524
25644,0.94
25645,0.591
25646,0.72
25647,0.626
25648,0.583
25649,0.61
25650,0.794
25651,0.3
25652,0.72
25653,0.892
25654,0.633
25655,1.0
25656,0.8
25657,0.8
25658,0.658
25659,0.9
25660,0.2
25661,0.577
25662,0.601
25663,1.0
25664,0.782
25665,0.974
25666,0.812
25667,0.919
25668,0.498
25669,0.792
25670,0.719
25671,0.847
25672,0.914
25673,0.615
25674,0.4
25675,0.339
25676,0.61
25677,0.884
25678,0.518
25679,0.543
25680,0.3
25681,0.677
25682,0.0
25683,0.51
25684,0.475
25685,0.405
25686,0.126
25687,0.639
25688,0.729
25689,0.646
25690,0.721
25691,0.416
25692,0.706
25693,0.827
25694,0.835
25695,0.411
25696,0.943
25697,0.733
25698,0.639
25699,0.658
25700,0.82
25701,0.535
25702,1.0
25703,0.576
25704,0.628
25705,0.649
25706,0.654
25707,0.618
25708,0.748
25709,0.853
25710,0.741
25711,0.463
25712,0.725
25713,0.904
25714,0.677
25715,0.733
25716,0.416
25717,0.543
25718,0.426
25719,0.704
25720,0.8
25721,0.9
25722,0.819
25723,0.753
25724,0.435
25725,0.494
25726,0.666
25727,0.652
25728,0.751
25729,0.202
25730,0.633
25731,0.232
25732,0.835
25733,0.979
25734,0.817
25735,0.4
25736,0.882
25737,0.563
25738,0.963
25739,0.385
25740,0.877
25741,0.35
25742,0.852
25743,0.207
25744,0.708
25745,0.407
25746,0.793
25747,0.491
25748,0.433
25749,0.154
25750,0.8
25751,0.777
25752,0.296
25753,0.177
25754,0.501
25755,0.984
25756,0.814
25757,0.624
25758,0.857
25759,0.7
25760,0.684
25761,0.728
25762,0.55
25763,0.624
25764,0.452
25765,0.698
25766,0.803
25767,0.767
25768,0.759
25769,0.723
25770,0.733
25771,0.694
25772,0.378
25773,0.723
25774,0.43
25775,0.706
25776,0.767
25777,0.565
25778,0.557
25779,0.598
25780,0.581
25781,0.644
25782,0.641
25783,0.554
25784,0.743
25785,0.541
25786,0.582
25787,0.783
25788,0.481
25789,0.1
25790,0.781
25791,0.585
25792,0.628
25793,0.399
25794,0.515
25795,0.732
25796,0.495
25797,0.493
25798,0.061
25799,0.6
25800,0.637
25801,0.519
25802,0.638
25803,0.76
25804,0.929
25805,0.154
25806,0.609
25807,0.724
25808,0.58
25809,0.58
25810,0.279
25811,0.326
25812,0.674
25813,0.1
25814,0.839
25815,0.7
25816,0.168
25817,0.692
25818,0.48
25819,0.881
25820,0.459
25821,0.404
25822,0.516
25823,0.689
25824,0.9
25825,0.771
25826,0.634
25827,0.844
25828,0.7
25829,0.882
25830,0.357
25831,0.528
25832,0.695
25833,0.49
25834,0.815
25835,0.64
25836,0.834
25837,0.803
25838,0.55
25839,0.696
25840,0.3
25841,0.601
25842,0.443
25843,0.78
25844,0.757
25845,0.639
25846,0.582
25847,0.628
25848,0.668
25849,0.663
25850,0.471
25851,0.744
25852,0.778
25853,0.7
25854,0.806
25855,0.409
25856,0.722
25857,0.571
25858,0.964
25859,0.65
25860,0.483
25861,0.467
25862,0.517
25863,0.709
25864,0.763
25865,0.446
25866,0.706
25867,0.761
25868,0.578
25869,0.229
25870,0.587
25871,0.636
25872,0.4
25873,0.582
25874,0.884
25875,0.668
25876,0.5
25877,0.539
25878,0.416
25879,0.682
25880,0.942
25881,0.3
25882,0.634
25883,0.583
25884,0.581
25885,0.794
25886,0.767
25887,0.606
25888,0.751
25889,0.257
25890,0.5
25891,0.503
25892,0.362
25893,0.63
25894,0.764
25895,0.873
25896,0.631
25897,0.393
25898,0.5
25899,0.502
25900,0.423
25901,1.0
25902,0.379
25903,0.8
25904,0.453
25905,0.327
25906,0.324
25907,0.866
25908,0.462
25909,0.618
25910,0.692
25911,0.748
25912,0.788
25913,0.406
25914,0.422
25915,0.817
25916,0.673
25917,0.7
25918,0.691
25919,0.559
25920,0.563
25921,0.482
25922,0.399
25923,0.72
25924,0.298
25925,0.294
25926,0.277
25927,0.757
25928,0.784
25929,0.636
25930,0.47
25931,0.444
25932,0.535
25933,0.889
25934,0.532
25935,0.738
25936,0.385
25937,0.827
25938,0.77
25939,0.8
25940,0.703
25941,0.554
25942,0.401
25943,0.79
25944,0.605
25945,0.426
25946,0.621
25947,0.533
25948,0.886
25949,0.9
25950,0.585
25951,0.656
25952,0.735
25953,0.631
25954,0.718
25955,0.6
25956,0.82
25957,0.558
25958,0.769
25959,0.819
25960,0.729
25961,0.534
25962,0.952
25963,0.877
25964,0.868
25965,0.1
25966,0.382
25967,0.4
25968,0.926
25969,0.452
25970,0.549
25971,0.73
25972,0.607
25973,0.964
25974,0.7
25975,0.531
25976,0.623
25977,0.694
25978,0.61
25979,1.0
25980,0.477
25981,0.509
25982,0.875
25983,0.915
25984,0.384
25985,0.535
25986,0.643
25987,0.514
25988,0.788
25989,0.858
25990,0.7
25991,0.612
25992,0.407
25993,0.688
25994,0.477
25995,0.465
25996,0.83
25997,0.525
25998,0.2
25999,0.6
26000,0.73
26001,0.4
26002,0.506
26003,0.5
26004,0.522
26005,0.357
26006,0.663
26007,0.42
26008,0.481
26009,0.278
26010,0.286
26011,0.604
26012,0.8
26013,0.5
26014,0.667
26015,0.596
26016,0.58
26017,0.402
26018,0.316
26019,0.672
26020,0.309
26021,0.92
26022,0.833
26023,0.764
26024,0.865
26025,0.746
26026,0.959
26027,0.429
26028,0.479
26029,0.273
26030,0.581
26031,0.826
26032,0.531
26033,0.593
26034,0.22
26035,0.588
26036,0.893
26037,0.648
26038,0.661
26039,0.826
26040,0.751
26041,0.794
26042,0.367
26043,0.784
26044,0.741
26045,0.561
26046,0.7
26047,0.786
26048,0.341
26049,0.67
26050,0.57
26051,1.0
26052,0.853
26053,0.691
26054,0.856
26055,0.515
26056,0.356
26057,0.781
26058,0.834
26059,0.345
26060,0.834
26061,0.256
26062,0.573
26063,0.645
26064,0.655
26065,0.3
26066,0.959
26067,0.7
26068,0.648
26069,0.816
26070,0.674
26071,0.863
26072,0.708
26073,0.871
26074,0.791
26075,0.543
26076,0.554
26077,0.539
26078,0.717
26079,0.708
26080,0.624
26081,0.621
26082,0.564
26083,0.769
26084,0.87
26085,0.444
26086,0.702
26087,0.1
26088,0.725
26089,0.328
26090,0.557
26091,0.534
26092,0.254
26093,0.575
26094,0.542
26095,0.959
26096,0.464
26097,0.403
26098,0.745
26099,0.705
26100,0.765
26101,0.75
26102,0.636
26103,0.942
26104,0.1
26105,0.765
26106,0.764
26107,0.638
26108,0.534
26109,0.622
26110,0.626
26111,0.834
26112,0.527
26113,0.65
26114,0.553
26115,0.499
26116,0.9
26117,0.793
26118,0.878
26119,0.356
26120,0.6
26121,0.685
26122,0.628
26123,0.911
26124,0.925
26125,0.797
26126,0.95
26127,0.476
26128,0.331
26129,0.309
